u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge,tunnel,width,junction
42442625,42448655,0,5673106,West 146th Street,residential,,True,False,132.11599999999999,"LINESTRING (-73.9471053 40.825901, -73.946991 40.825853, -73.9458303 40.8253658, -73.9457322 40.8253247)",,,,,,,
42442625,42442628,0,196116967,Amsterdam Avenue,secondary,,False,False,79.455,"LINESTRING (-73.9471053 40.825901, -73.9470635 40.8259581, -73.9466846 40.826476, -73.9466483 40.8265263)",3,,,,,,
42442625,42434262,0,196116967,Amsterdam Avenue,secondary,,False,True,84.501,"LINESTRING (-73.9471053 40.825901, -73.9471435 40.8258494, -73.9475234 40.8253361, -73.9475961 40.825238)",3,,,,,,
42442628,561035363,0,5671685,West 147th Street,residential,,True,False,266.723,"LINESTRING (-73.9466483 40.8265263, -73.9467921 40.826587, -73.9493044 40.8276479, -73.9494163 40.8276954)",,,,,,,
42442628,42439213,0,196116967,Amsterdam Avenue,secondary,,False,False,79.468,"LINESTRING (-73.9466483 40.8265263, -73.9466051 40.8265855, -73.946232 40.8270966, -73.9461917 40.8271519)",3,,,,,,
42442628,42442625,0,196116967,Amsterdam Avenue,secondary,,False,True,79.455,"LINESTRING (-73.9466483 40.8265263, -73.9466846 40.826476, -73.9470635 40.8259581, -73.9471053 40.825901)",3,,,,,,
42442635,42443582,0,5671119,West 150th Street,residential,,True,False,132.088,"LINESTRING (-73.9452839 40.8283947, -73.9451712 40.8283475, -73.9448411 40.828209, -73.9440108 40.8278622, -73.9439099 40.8278201)",,,,,,,
42442635,42434340,0,196116967,Amsterdam Avenue,secondary,,False,True,78.152,"LINESTRING (-73.9452839 40.8283947, -73.9453206 40.8283445, -73.9456896 40.8278391, -73.9457333 40.8277796)",3,,,,,,
42442635,42442638,0,1193079855,Amsterdam Avenue,secondary,,False,False,79.376,"LINESTRING (-73.9452839 40.8283947, -73.9452395 40.8284554, -73.9448659 40.8289667, -73.9448276 40.8290195)",,,,,,,
42442638,561035367,0,5672585,West 151st Street,residential,,True,False,266.974,"LINESTRING (-73.9448276 40.8290195, -73.9449484 40.82907, -73.9452475 40.8291955, -73.9475087 40.8301433, -73.9476033 40.8301829)",,,,,,,
42442638,42442642,0,727135244,Amsterdam Avenue,secondary,,False,False,78.847,"LINESTRING (-73.9448276 40.8290195, -73.9447953 40.8290635, -73.9444138 40.829586, -73.9443743 40.8296401)",,,,,,,
42442638,42448674,0,1193079854,West 151st Street,residential,,False,True,163.185,"LINESTRING (-73.9448276 40.8290195, -73.9447162 40.8289727, -73.9432332 40.8283512, -73.943131 40.8283084)",,,,,,,
42442638,42442635,0,1193079855,Amsterdam Avenue,secondary,,False,True,79.376,"LINESTRING (-73.9448276 40.8290195, -73.9448659 40.8289667, -73.9452395 40.8284554, -73.9452839 40.8283947)",,,,,,,
42442642,2504882506,0,254594899,West 152nd Street,residential,,True,False,206.97400000000002,"LINESTRING (-73.9443743 40.8296401, -73.9442619 40.8295928, -73.9424243 40.8288202, -73.9423636 40.8287947, -73.942224 40.828736)",,,,,,,
42442642,42442645,0,727135244,Amsterdam Avenue,secondary,,False,False,80.018,"LINESTRING (-73.9443743 40.8296401, -73.9443338 40.8296955, -73.9439552 40.830214, -73.9439142 40.8302699)",,,,,,,
42442642,42442638,0,727135244,Amsterdam Avenue,secondary,,False,True,78.847,"LINESTRING (-73.9443743 40.8296401, -73.9444138 40.829586, -73.9447953 40.8290635, -73.9448276 40.8290195)",,,,,,,
42442645,561035369,0,5671921,West 153rd Street,residential,,True,False,265.99,"LINESTRING (-73.9439142 40.8302699, -73.9440564 40.83033, -73.9465826 40.8313981, -73.946674 40.8314368)",,,,,,,
42442645,42438024,0,727135244,Amsterdam Avenue,secondary,,False,False,78.539,"LINESTRING (-73.9439142 40.8302699, -73.9438786 40.8303188, -73.9434975 40.8308405, -73.9434627 40.8308881)",,,,,,,
42442645,42442642,0,727135244,Amsterdam Avenue,secondary,,False,True,80.018,"LINESTRING (-73.9439142 40.8302699, -73.9439552 40.830214, -73.9443338 40.8296955, -73.9443743 40.8296401)",,,,,,,
42442651,42433339,0,196116972,Amsterdam Avenue,secondary,,False,False,84.461,"LINESTRING (-73.9429836 40.8315772, -73.9429002 40.8316581, -73.9425161 40.8321839, -73.9424802 40.8322331)",,,,,,,
42442651,42432985,0,196117076,West 155th Street,primary,,False,True,155.883,"LINESTRING (-73.9429836 40.8315772, -73.9428538 40.8315208, -73.942457 40.8313483, -73.9423181 40.83129, -73.9415093 40.8309504, -73.941368 40.830891)",,,,,,,
42442651,561035370,0,455685737,West 155th Street,primary,,False,False,265.755,"LINESTRING (-73.9429836 40.8315772, -73.9431101 40.8316294, -73.945414 40.8325915, -73.9457489 40.8327323)",,,,,,,
42442651,42438024,0,727135244,Amsterdam Avenue,secondary,,False,True,86.60000000000001,"LINESTRING (-73.9429836 40.8315772, -73.9430679 40.8314675, -73.9434146 40.8309538, -73.9434627 40.8308881)",,,,,,,
42442656,42442659,0,196116972,Amsterdam Avenue,secondary,,False,False,76.523,"LINESTRING (-73.9420072 40.8328806, -73.9419763 40.8329229, -73.941605 40.8334312, -73.9415672 40.8334829)",,,,,,,
42442656,42433339,0,196116972,Amsterdam Avenue,secondary,,False,True,82.264,"LINESTRING (-73.9420072 40.8328806, -73.9420592 40.8328094, -73.9424365 40.8322929, -73.9424802 40.8322331)",,,,,,,
42442656,561035372,0,551646028,West 157th Street,residential,,True,False,265.939,"LINESTRING (-73.9420072 40.8328806, -73.942158 40.8329429, -73.9446737 40.8339815, -73.9447835 40.834024)",,,,,,,
42442659,42432992,0,5671597,West 158th Street,residential,,True,False,88.02,"LINESTRING (-73.9415672 40.8334829, -73.9414508 40.8334339, -73.9407861 40.833154, -73.940653 40.833098)",,,,,,,
42442659,42438257,0,196116972,Amsterdam Avenue,secondary,,False,False,79.697,"LINESTRING (-73.9415672 40.8334829, -73.941522 40.8335448, -73.9411475 40.8340575, -73.941109 40.8341102)",,,,,,,
42442659,42442656,0,196116972,Amsterdam Avenue,secondary,,False,True,76.523,"LINESTRING (-73.9415672 40.8334829, -73.941605 40.8334312, -73.9419763 40.8329229, -73.9420072 40.8328806)",,,,,,,
42442664,42438257,0,196116972,Amsterdam Avenue,secondary,,False,True,78.438,"LINESTRING (-73.9406514 40.8347248, -73.9406905 40.8346725, -73.9410641 40.8341705, -73.941109 40.8341102)",,,,,,,
42442664,42432999,0,204082744,West 160th Street,secondary,,True,False,57.055,"LINESTRING (-73.9406514 40.8347248, -73.9405441 40.8346804, -73.9401925 40.8345354, -73.9401799 40.8345302, -73.940048 40.8344923)",1,,,,,,
42442664,42442671,0,226007046,Amsterdam Avenue,secondary,,False,False,80.288,"LINESTRING (-73.9406514 40.8347248, -73.9406069 40.8347872, -73.9402392 40.8352997, -73.9401964 40.8353595)",4,,,,,,
42442671,561035376,0,204082722,West 161st Street,residential,,True,False,269.808,"LINESTRING (-73.9401964 40.8353595, -73.940345 40.8354217, -73.9411412 40.8357552, -73.9428638 40.8364766, -73.9430023 40.8365346)",,,,,,,
42442671,42433014,0,226007046,Amsterdam Avenue,secondary,,False,False,57.784000000000006,"LINESTRING (-73.9401964 40.8353595, -73.9401588 40.8354151, -73.940061 40.8355597, -73.9399288 40.8357556, -73.9398835 40.8358221)",4,,,,,,
42442671,42442664,0,226007046,Amsterdam Avenue,secondary,,False,True,80.288,"LINESTRING (-73.9401964 40.8353595, -73.9402392 40.8352997, -73.9406069 40.8347872, -73.9406514 40.8347248)",4,,,,,,
42442684,42433020,0,5672553,West 163rd Street,tertiary,,True,False,81.238,"LINESTRING (-73.9393372 40.8365752, -73.9394255 40.83667, -73.9399886 40.8369055, -73.9401365 40.8369673)",2,,,,,,
42442684,42439724,0,5672559,West 163rd Street,tertiary,,False,True,193.01500000000001,"LINESTRING (-73.9393372 40.8365752, -73.9392418 40.8364698, -73.9378384 40.8358804, -73.9375443 40.8357569, -73.9374903 40.8357346, -73.937383 40.83569)",2,,,,,,
42442684,42442697,0,420878812,Amsterdam Avenue,secondary,,False,False,83.655,"LINESTRING (-73.9393372 40.8365752, -73.9392922 40.8366392, -73.9388941 40.8371876, -73.9388597 40.8372351)",,,,,,,
42442684,42433014,0,"[420878810, 196116964, 679616478, 898077311]",Amsterdam Avenue,secondary,,False,True,95.54499999999999,"LINESTRING (-73.9393372 40.8365752, -73.939386 40.8365098, -73.9395605 40.8362759, -73.9397127 40.8360717, -73.9398047 40.8359308, -73.9398358 40.8358878, -73.9398835 40.8358221)",,,,,,,
42442697,42442684,0,420878812,Amsterdam Avenue,secondary,,False,True,83.655,"LINESTRING (-73.9388597 40.8372351, -73.9388941 40.8371876, -73.9392922 40.8366392, -73.9393372 40.8365752)",,,,,,,
42442697,42439728,0,420878818,West 164th Street,residential,,True,False,176.44700000000003,"LINESTRING (-73.9388597 40.8372351, -73.938724 40.8371788, -73.9371768 40.8365362, -73.9371309 40.8365166, -73.937023 40.836469)",,,,,,,
42442697,42437319,0,"[1146402185, 1146402186]",Amsterdam Avenue,secondary,,False,False,83.72200000000001,"LINESTRING (-73.9388597 40.8372351, -73.9388104 40.8372984, -73.9386211 40.8375475, -73.938403 40.8378205, -73.9383539 40.8378835)",4,,,,,,
42442702,42439730,0,5673538,West 166th Street,residential,,True,False,146.82799999999997,"LINESTRING (-73.937912 40.8384866, -73.937804 40.8384416, -73.9369764 40.838097, -73.9365379 40.83791, -73.9364868 40.8378904, -73.936383 40.83785)",,,,,,,
42442702,42437319,0,"[1146402187, 1146402188]",Amsterdam Avenue,secondary,,False,True,76.677,"LINESTRING (-73.937912 40.8384866, -73.9380516 40.8382951, -73.9382695 40.8379968, -73.9383539 40.8378835)","['2', '3']",,,,,,
42442702,42442703,0,1146402189,Amsterdam Avenue,secondary,,False,False,24.837,"LINESTRING (-73.937912 40.8384866, -73.9378249 40.8386059, -73.9377692 40.8386821)",4,,,,,,
42442703,42442702,0,1146402189,Amsterdam Avenue,secondary,,False,True,24.837,"LINESTRING (-73.9377692 40.8386821, -73.9378249 40.8386059, -73.937912 40.8384866)",4,,,,,,
42442703,2075592658,0,"[1146402190, 1146402191]",Amsterdam Avenue,secondary,,False,False,77.19399999999999,"LINESTRING (-73.9377692 40.8386821, -73.9377304 40.8387374, -73.937556 40.8389856, -73.9373584 40.8392668, -73.9373385 40.8392951)",3,,,,,,
42442710,42439362,0,5672889,West 168th Street,residential,,True,False,84.20400000000001,"LINESTRING (-73.9369058 40.839864, -73.9368052 40.8398199, -73.9361645 40.8395379, -73.9361239 40.8395208, -73.93604 40.839484)",1,,,,,,
42442710,42455238,0,197294052,West 168th Street,tertiary,,False,False,140.877,"LINESTRING (-73.9369058 40.839864, -73.9370589 40.8399295, -73.9382706 40.8404471, -73.938364 40.840487)",2,,,,,,
42442710,42432223,0,1146402193,Amsterdam Avenue,secondary,,False,True,51.243,"LINESTRING (-73.9369058 40.839864, -73.9369565 40.8397959, -73.9371724 40.8395081, -73.9372062 40.8394631)",5,,,,,,
42442710,42442717,0,"[1146402194, 1146402195]",Amsterdam Avenue,secondary,,False,False,78.122,"LINESTRING (-73.9369058 40.839864, -73.9368477 40.8399436, -73.9367824 40.8400329, -73.9366673 40.8401876, -73.9364997 40.8404201, -73.9364566 40.8404789)",3,,,,,,
42442717,42447418,0,5671494,West 169th Street,residential,,True,False,141.116,"LINESTRING (-73.9364566 40.8404789, -73.9366009 40.8405385, -73.9378359 40.8410485, -73.937929 40.841087)",,,,,,,
42442717,42442710,0,"[1146402194, 1146402195]",Amsterdam Avenue,secondary,,False,True,78.122,"LINESTRING (-73.9364566 40.8404789, -73.9364997 40.8404201, -73.9366673 40.8401876, -73.9367824 40.8400329, -73.9368477 40.8399436, -73.9369058 40.839864)",3,,,,,,
42442717,42435198,0,"[1146402196, 1146402197]",Amsterdam Avenue,secondary,,False,False,73.12,"LINESTRING (-73.9364566 40.8404789, -73.9364187 40.8405308, -73.9363085 40.8406816, -73.9360802 40.8409941, -73.9360373 40.8410549)","['2', '3']",,,,,,
42442722,42434989,0,"[1146402202, 1146402203]",Amsterdam Avenue,secondary,,False,True,76.74199999999999,"LINESTRING (-73.9351235 40.8423037, -73.9351633 40.8422496, -73.9353835 40.8419499, -73.9355286 40.8417518, -73.9355668 40.8417005)","['2', '3']",,,,,,
42442722,42429452,0,"[196116968, 1146402204, 1146402205]",Amsterdam Avenue,secondary,,False,False,79.75200000000001,"LINESTRING (-73.9351235 40.8423037, -73.9350917 40.8423474, -73.9350278 40.8424347, -73.9348771 40.8426539, -73.9347252 40.8428748, -73.9346816 40.8429382)","['2', '3']",,,,,,
42442723,42423101,0,440122879,Amsterdam Avenue,secondary,,False,False,86.008,"LINESTRING (-73.9342186 40.8435713, -73.9341646 40.8436451, -73.9339837 40.8438925, -73.9337999 40.8441438, -73.9337236 40.8442481)",4,,,,,,
42442723,42429452,0,440122879,Amsterdam Avenue,secondary,,False,True,80.453,"LINESTRING (-73.9342186 40.8435713, -73.9342548 40.8435218, -73.9346223 40.8430192, -73.9346816 40.8429382)",4,,,,,,
42442728,42455252,0,5673443,West 177th Street,residential,,True,False,139.32,"LINESTRING (-73.9327756 40.8455443, -73.9328993 40.8455949, -73.9341444 40.8461052, -73.934232 40.846141)",,,,,,,
42442728,42423116,0,440122879,Amsterdam Avenue,secondary,,False,False,77.964,"LINESTRING (-73.9327756 40.8455443, -73.9327445 40.8455868, -73.9323798 40.8460855, -73.9323269 40.8461578)",4,,,,,,
42442728,42436806,0,440122879,Amsterdam Avenue,secondary,,False,True,80.33999999999999,"LINESTRING (-73.9327756 40.8455443, -73.9328254 40.8454762, -73.932841 40.8454548, -73.9332027 40.8449603, -73.933238 40.8449121)",4,,,,,,
42442733,595481001,0,"[584971408, 46591062]",Amsterdam Avenue,secondary,,False,True,37.956,"LINESTRING (-73.9318532 40.8468056, -73.9318917 40.8467529, -73.9320716 40.8465069)",,,,yes,,,
42442733,42428080,0,196116969,Amsterdam Avenue,secondary,,False,False,79.29799999999999,"LINESTRING (-73.9318532 40.8468056, -73.9318054 40.8468709, -73.9314354 40.8473767, -73.9313968 40.8474296)",4,,,,,,
42442733,42455059,0,1081037801,West 179th Street,secondary,25 mph,True,False,139.581,"LINESTRING (-73.9318532 40.8468056, -73.9319803 40.846859, -73.9332102 40.8473759, -73.9333038 40.8474152)",1,,,,,,
42442734,765357028,0,"[285331368, 285331365, 285331366]",Washington Bridge,primary,25 mph,True,False,134.357,"LINESTRING (-73.9308802 40.8481359, -73.9308576 40.848107, -73.930837 40.8480853, -73.9308114 40.848061, -73.9307814 40.8480393, -73.9307562 40.8480243, -73.9307264 40.8480083, -73.9304216 40.8478692, -73.9295566 40.8474741)",3,,,yes,,,
42442734,42427016,0,"[196116969, 420874482]",Amsterdam Avenue,secondary,,False,True,49.675000000000004,"LINESTRING (-73.9308802 40.8481359, -73.9309575 40.8480302, -73.9311139 40.8478163, -73.9311661 40.847745)",4,,,,,,
42442734,42442738,0,420874485,Amsterdam Avenue,secondary,,False,False,45.864,"LINESTRING (-73.9308802 40.8481359, -73.9308181 40.8482208, -73.9307943 40.8482533, -73.9306979 40.8483851, -73.9306162 40.8484968)",4,,,,,,
42442734,42444060,0,"[421840994, 421840995, 420874492]",West 181st Street,tertiary,,False,False,139.47400000000002,"LINESTRING (-73.9308802 40.8481359, -73.9310146 40.8481918, -73.9311056 40.8482296, -73.9313029 40.8483116, -73.9314257 40.8483627, -73.9319805 40.8485933, -73.9322468 40.848704, -73.9323334 40.84874)",3,,,,,,
42442738,42442734,0,420874485,Amsterdam Avenue,secondary,,False,True,45.864000000000004,"LINESTRING (-73.9306162 40.8484968, -73.9306979 40.8483851, -73.9307943 40.8482533, -73.9308181 40.8482208, -73.9308802 40.8481359)",4,,,,,,
42442738,42442741,0,745675478,Amsterdam Avenue,secondary,,False,False,25.593,"LINESTRING (-73.9306162 40.8484968, -73.9305115 40.8486399, -73.9304689 40.8486982)",4,,,,,,
42442738,42445672,0,"[1146748992, 5673054]",Laurel Hill Terrace,residential,,False,False,426.71799999999996,"LINESTRING (-73.9306162 40.8484968, -73.9304894 40.8484405, -73.9298593 40.8481605, -73.9298332 40.8481536, -73.9298071 40.8481511, -73.929783 40.8481531, -73.9297603 40.8481588, -73.9297424 40.8481693, -73.9297292 40.8481828, -73.9291937 40.8489166, -73.929169 40.8489544, -73.9291451 40.8489916, -73.9291242 40.8490277, -73.929067 40.8491392, -73.9290456 40.8491776, -73.9290229 40.8492141, -73.9290035 40.8492424, -73.928979 40.8492745, -73.9289373 40.8493296, -73.928893 40.8493828, -73.9288521 40.8494295, -73.9288111 40.8494725, -73.9287213 40.8495553, -73.9286707 40.8495975, -73.9286228 40.8496345, -73.9285704 40.8496726, -73.9285197 40.8497067, -73.9282863 40.8498483, -73.9280475 40.8500411, -73.927477 40.850694)",,,,,,,
42442741,42454368,0,5672447,West 182nd Street,residential,,True,False,139.459,"LINESTRING (-73.9304689 40.8486982, -73.9306047 40.8487556, -73.931825 40.8492703, -73.931917 40.849309)",,,,,,,
42442741,42438186,0,"[420874480, 745675478]",Amsterdam Avenue,secondary,,False,False,78.469,"LINESTRING (-73.9304689 40.8486982, -73.9304216 40.8487629, -73.9303946 40.8487998, -73.9303061 40.8489209, -73.930083 40.8492258, -73.9300363 40.8492897, -73.9300173 40.8493157)",4,,,,,,
42442741,42442738,0,745675478,Amsterdam Avenue,secondary,,False,True,25.593,"LINESTRING (-73.9304689 40.8486982, -73.9305115 40.8486399, -73.9306162 40.8484968)",4,,,,,,
42442745,42442755,0,420874483,Amsterdam Avenue,secondary,,False,False,164.29899999999998,"LINESTRING (-73.9296368 40.8499179, -73.92962 40.8499484, -73.9295996 40.8499817, -73.9292533 40.8504493, -73.9291984 40.8505259, -73.9291633 40.850573, -73.9288956 40.850932, -73.9287103 40.8511319, -73.9286543 40.851193)",,,,,,,
42442745,42438186,0,420874483,Amsterdam Avenue,secondary,,False,True,74.457,"LINESTRING (-73.9296368 40.8499179, -73.9297108 40.8497492, -73.9297353 40.849705, -73.9297637 40.8496624, -73.9299613 40.8493922, -73.9300173 40.8493157)",,,,,,,
42442755,42445672,0,5671352,West 186th Street,residential,,True,False,113.50699999999998,"LINESTRING (-73.9286543 40.851193, -73.9285246 40.851138, -73.9282378 40.8510165, -73.9275978 40.8507452, -73.9275619 40.85073, -73.927477 40.850694)",,,,,,,
42442755,42436285,0,"[1095014324, 420874479]",Amsterdam Avenue,secondary,25 mph,False,False,85.747,"LINESTRING (-73.9286543 40.851193, -73.9286168 40.8512435, -73.9282498 40.8517397, -73.9282064 40.8518003, -73.9281588 40.8518669)",2,,,,,,
42442755,42442745,0,420874483,Amsterdam Avenue,secondary,,False,True,164.29899999999998,"LINESTRING (-73.9286543 40.851193, -73.9287103 40.8511319, -73.9288956 40.850932, -73.9291633 40.850573, -73.9291984 40.8505259, -73.9292533 40.8504493, -73.9295996 40.8499817, -73.92962 40.8499484, -73.9296368 40.8499179)",,,,,,,
42442764,42436283,0,5673054,Laurel Hill Terrace,residential,,False,True,148.947,"LINESTRING (-73.9276972 40.8524955, -73.9275672 40.8524402, -73.9271333 40.852256, -73.9270228 40.852106, -73.9270067 40.8517788, -73.9270664 40.8514966, -73.92708 40.851432)",,,,,,,
42442764,42436285,0,1095014324,Amsterdam Avenue,secondary,25 mph,False,True,79.956,"LINESTRING (-73.9276972 40.8524955, -73.9277444 40.8524313, -73.9281107 40.8519323, -73.9281588 40.8518669)",2,,,,,,
42442764,42442766,0,"[1249986893, 1249986894]",Amsterdam Avenue,secondary,25 mph,False,False,79.302,"LINESTRING (-73.9276972 40.8524955, -73.9276565 40.8525508, -73.9272832 40.8530587, -73.927239 40.8531188)",3,,,,,,
42442766,42450275,0,5671788,West 189th Street,residential,,True,False,139.51,"LINESTRING (-73.927239 40.8531188, -73.9273668 40.8531721, -73.9285945 40.8536834, -73.928692 40.853724)",,,,,,,
42442766,42442770,0,68668563,Amsterdam Avenue,secondary,25 mph,False,False,75.918,"LINESTRING (-73.927239 40.8531188, -73.9271993 40.8531735, -73.9268629 40.8536393, -73.9268061 40.8537179)",2,,,,,,
