osmid,y,x,highway,street_count,ref,geometry
42443426,40.8011797,-73.9614635,traffic_signals,4,,POINT (-73.9614635 40.8011797)
42443486,40.855157,-73.932092,,3,,POINT (-73.932092 40.855157)
42443488,40.855755,-73.931655,,3,,POINT (-73.931655 40.855755)
42443492,40.8573725,-73.9299339,,3,,POINT (-73.9299339 40.8573725)
42443513,40.7232759,-73.9884461,traffic_signals,4,,POINT (-73.9884461 40.7232759)
42443520,40.859545,-73.927977,,3,,POINT (-73.927977 40.859545)
42443522,40.860242,-73.92842,traffic_signals,4,,POINT (-73.92842 40.860242)
42443524,40.860862,-73.928817,,3,,POINT (-73.928817 40.860862)
42443528,40.7572829,-73.9781109,traffic_signals,4,,POINT (-73.9781109 40.7572829)
42443532,40.7622326,-73.9898591,traffic_signals,4,,POINT (-73.9898591 40.7622326)
42443534,40.7634277,-73.9927007,traffic_signals,4,,POINT (-73.9927007 40.7634277)
42443549,40.7655765,-73.9977981,traffic_signals,3,,POINT (-73.9977981 40.7655765)
42443556,40.7547828,-73.9799429,traffic_signals,4,,POINT (-73.9799429 40.7547828)
42443561,40.7597283,-73.9916836,traffic_signals,4,,POINT (-73.9916836 40.7597283)
42443563,40.7609247,-73.9945259,traffic_signals,4,,POINT (-73.9945259 40.7609247)
42443570,40.7631549,-73.9997758,traffic_signals,3,,POINT (-73.9997758 40.7631549)
42443574,40.8258825,-73.9393198,traffic_signals,4,,POINT (-73.9393198 40.8258825)
42443582,40.8278201,-73.9439099,traffic_signals,4,,POINT (-73.9439099 40.8278201)
42443588,40.7140166,-74.0044302,,4,,POINT (-74.0044302 40.7140166)
42443612,40.7616156,-73.9728581,traffic_signals,4,,POINT (-73.9728581 40.7616156)
42443613,40.7609096,-73.9711599,traffic_signals,4,,POINT (-73.9711599 40.7609096)
42443614,40.7602528,-73.9696237,traffic_signals,4,,POINT (-73.9696237 40.7602528)
42443615,40.7596014,-73.9680635,traffic_signals,4,,POINT (-73.9680635 40.7596014)
42443618,40.7576367,-73.9634088,traffic_signals,4,,POINT (-73.9634088 40.7576367)
42443621,40.7565033,-73.9607182,turning_circle,1,,POINT (-73.9607182 40.7565033)
42443658,40.8233637,-73.9471685,,3,,POINT (-73.9471685 40.8233637)
42443659,40.8240836,-73.9488816,traffic_signals,3,,POINT (-73.9488816 40.8240836)
42443666,40.7057599,-74.0170046,,3,,POINT (-74.0170046 40.7057599)
42443671,40.7402701,-73.9905315,traffic_signals,4,,POINT (-73.9905315 40.7402701)
42443674,40.7452231,-74.002304,traffic_signals,4,,POINT (-74.002304 40.7452231)
42443676,40.7463948,-74.0051067,traffic_signals,4,,POINT (-74.0051067 40.7463948)
42443677,40.7475038,-74.0077312,,3,,POINT (-74.0077312 40.7475038)
42443680,40.747152,-73.9854903,traffic_signals,4,,POINT (-73.9854903 40.747152)
42443799,40.7281239,-73.9902269,,3,,POINT (-73.9902269 40.7281239)
42443807,40.7537188,-73.9774323,stop,3,,POINT (-73.9774323 40.7537188)
42443810,40.754351,-73.9769749,traffic_signals,4,,POINT (-73.9769749 40.754351)
42443811,40.7556019,-73.9760646,stop,3,,POINT (-73.9760646 40.7556019)
42443817,40.8025484,-73.9429883,traffic_signals,4,,POINT (-73.9429883 40.8025484)
42443818,40.8018088,-73.9412451,traffic_signals,4,,POINT (-73.9412451 40.8018088)
42443819,40.8011859,-73.9397578,traffic_signals,4,,POINT (-73.9397578 40.8011859)
42443821,40.8005038,-73.9381606,traffic_signals,4,,POINT (-73.9381606 40.8005038)
42443824,40.7985686,-73.9335312,traffic_signals,4,,POINT (-73.9335312 40.7985686)
42443826,40.7976374,-73.9312818,stop,3,,POINT (-73.9312818 40.7976374)
42443844,40.7117008,-74.0069661,traffic_signals,4,,POINT (-74.0069661 40.7117008)
42443928,40.7101204,-73.9897857,traffic_signals,3,,POINT (-73.9897857 40.7101204)
42443950,40.7503415,-73.9831749,traffic_signals,4,,POINT (-73.9831749 40.7503415)
42443975,40.7564802,-73.997767,traffic_signals,4,,POINT (-73.997767 40.7564802)
42443990,40.8766068,-73.9094916,,3,,POINT (-73.9094916 40.8766068)
42444028,40.8267594,-73.9375935,traffic_signals,3,,POINT (-73.9375935 40.8267594)
42444043,40.7547351,-73.9778672,traffic_signals,4,,POINT (-73.9778672 40.7547351)
42444049,40.753367,-73.974648,traffic_signals,4,,POINT (-73.974648 40.753367)
42444051,40.7526987,-73.973049,traffic_signals,4,,POINT (-73.973049 40.7526987)
42444055,40.7507505,-73.9684095,traffic_signals,3,,POINT (-73.9684095 40.7507505)
42444060,40.84874,-73.9323334,traffic_signals,4,,POINT (-73.9323334 40.84874)
42444069,40.8498486,-73.9349596,traffic_signals,4,,POINT (-73.9349596 40.8498486)
42444081,40.8504587,-73.9366718,traffic_signals,3,,POINT (-73.9366718 40.8504587)
42444097,40.851179,-73.939236,,3,,POINT (-73.939236 40.851179)
42444108,40.7085457,-73.9990003,,3,,POINT (-73.9990003 40.7085457)
42444116,40.7095135,-73.9940239,traffic_signals,3,,POINT (-73.9940239 40.7095135)
42444123,40.7097965,-73.9919815,traffic_signals,3,,POINT (-73.9919815 40.7097965)
42444129,40.7098281,-73.991777,traffic_signals,3,,POINT (-73.991777 40.7098281)
42444223,40.7037626,-74.0070517,traffic_signals,3,,POINT (-74.0070517 40.7037626)
42444230,40.7042528,-74.0062946,traffic_signals,3,,POINT (-74.0062946 40.7042528)
42444242,40.7052329,-74.0047485,traffic_signals,3,,POINT (-74.0047485 40.7052329)
42444267,40.733204,-74.0098,,3,,POINT (-74.0098 40.733204)
42444271,40.7080602,-74.0034478,traffic_signals,3,,POINT (-74.0034478 40.7080602)
42444277,40.7109994,-74.0004898,traffic_signals,3,,POINT (-74.0004898 40.7109994)
42444282,40.7111741,-74.000694,,1,,POINT (-74.000694 40.7111741)
42444353,40.7031643,-74.0144385,traffic_signals,3,,POINT (-74.0144385 40.7031643)
42444355,40.7031234,-74.0130194,,4,,POINT (-74.0130194 40.7031234)
42444360,40.7032112,-74.0126385,,3,,POINT (-74.0126385 40.7032112)
42444414,40.7055443,-74.0079409,stop,4,,POINT (-74.0079409 40.7055443)
42444424,40.706735,-74.0067819,traffic_signals,4,,POINT (-74.0067819 40.706735)
42444452,40.8064189,-73.9422694,traffic_signals,4,,POINT (-73.9422694 40.8064189)
42444453,40.8057387,-73.9406432,traffic_signals,4,,POINT (-73.9406432 40.8057387)
42444456,40.8049979,-73.9388881,traffic_signals,4,,POINT (-73.9388881 40.8049979)
42444457,40.8043802,-73.9374253,traffic_signals,4,,POINT (-73.9374253 40.8043802)
42444458,40.8037065,-73.9358291,traffic_signals,4,,POINT (-73.9358291 40.8037065)
42444479,40.7036181,-74.0144028,traffic_signals,3,,POINT (-74.0144028 40.7036181)
42444480,40.7035982,-74.0131307,,4,,POINT (-74.0131307 40.7035982)
42444485,40.7866012,-73.9567171,traffic_signals,3,,POINT (-73.9567171 40.7866012)
42444487,40.7859253,-73.9551138,traffic_signals,4,,POINT (-73.9551138 40.7859253)
42444491,40.7852132,-73.9534225,traffic_signals,4,,POINT (-73.9534225 40.7852132)
42444495,40.7845692,-73.951892,traffic_signals,4,,POINT (-73.951892 40.7845692)
42444500,40.7839085,-73.9502957,traffic_signals,4,,POINT (-73.9502957 40.7839085)
42444506,40.781947,-73.94567,traffic_signals,3,,POINT (-73.94567 40.781947)
42444581,40.8383708,-73.9336194,motorway_junction,3,23,POINT (-73.9336194 40.8383708)
42444809,40.7840871,-73.9585567,traffic_signals,3,,POINT (-73.9585567 40.7840871)
42444810,40.7834134,-73.9569479,traffic_signals,4,,POINT (-73.9569479 40.7834134)
42444812,40.7827019,-73.9552544,traffic_signals,4,,POINT (-73.9552544 40.7827019)
42444814,40.7820567,-73.9537232,traffic_signals,4,,POINT (-73.9537232 40.7820567)
42444817,40.7813773,-73.9521166,traffic_signals,4,,POINT (-73.9521166 40.7813773)
42444820,40.7794315,-73.9474999,traffic_signals,4,,POINT (-73.9474999 40.7794315)
42444827,40.726409,-73.986176,traffic_signals,4,,POINT (-73.986176 40.726409)
42444829,40.7254711,-73.9839534,traffic_signals,4,,POINT (-73.9839534 40.7254711)
42444832,40.724494,-73.981637,traffic_signals,4,,POINT (-73.981637 40.724494)
42444833,40.7235008,-73.9792747,traffic_signals,4,,POINT (-73.9792747 40.7235008)
42444835,40.722498,-73.976893,traffic_signals,4,,POINT (-73.976893 40.722498)
42444837,40.7216193,-73.9747705,,3,,POINT (-73.9747705 40.7216193)
42444854,40.8239826,-73.9467254,traffic_signals,4,,POINT (-73.9467254 40.8239826)
42444873,40.868777,-73.913352,,3,,POINT (-73.913352 40.868777)
42444880,40.869444,-73.912847,,4,,POINT (-73.912847 40.869444)
42444884,40.8710506,-73.9116992,,3,,POINT (-73.9116992 40.8710506)
42444909,40.7422885,-74.0044325,traffic_signals,4,,POINT (-74.0044325 40.7422885)
42444916,40.7440561,-74.0031552,traffic_signals,4,,POINT (-74.0031552 40.7440561)
42444928,40.7477804,-74.000438,traffic_signals,4,,POINT (-74.000438 40.7477804)
42444933,40.7484089,-73.9999781,traffic_signals,4,,POINT (-73.9999781 40.7484089)
42444954,40.7527349,-73.996798,traffic_signals,4,,POINT (-73.996798 40.7527349)
42444960,40.7540713,-73.9958428,traffic_signals,4,,POINT (-73.9958428 40.7540713)
42444964,40.7546861,-73.9953826,traffic_signals,4,,POINT (-73.9953826 40.7546861)
42444985,40.7565324,-73.9940178,traffic_signals,4,,POINT (-73.9940178 40.7565324)
42444991,40.7571536,-73.9935785,traffic_signals,4,,POINT (-73.9935785 40.7571536)
42445001,40.75784,-73.9930728,traffic_signals,4,,POINT (-73.9930728 40.75784)
42445011,40.7591038,-73.9921385,traffic_signals,4,,POINT (-73.9921385 40.7591038)
42445018,40.7609866,-73.990767,traffic_signals,4,,POINT (-73.990767 40.7609866)
42445020,40.7616052,-73.9903162,traffic_signals,4,,POINT (-73.9903162 40.7616052)
42445025,40.7641124,-73.9884895,traffic_signals,4,,POINT (-73.9884895 40.7641124)
42445027,40.7647531,-73.9880232,traffic_signals,4,,POINT (-73.9880232 40.7647531)
42445033,40.7659937,-73.9871254,traffic_signals,4,,POINT (-73.9871254 40.7659937)
42445037,40.767916,-73.9857183,traffic_signals,4,,POINT (-73.9857183 40.767916)
42445039,40.7685979,-73.9852202,traffic_signals,4,,POINT (-73.9852202 40.7685979)
42445046,40.860527,-73.919379,,4,,POINT (-73.919379 40.860527)
42445051,40.861775,-73.918469,traffic_signals,4,,POINT (-73.918469 40.861775)
42445054,40.862394,-73.918015,,4,,POINT (-73.918015 40.862394)
42445171,40.7241745,-74.0102257,stop,4,,POINT (-74.0102257 40.7241745)
42445174,40.7242449,-74.01124,traffic_signals,3,,POINT (-74.01124 40.7242449)
42445183,40.8038123,-73.9420768,,3,,POINT (-73.9420768 40.8038123)
42445185,40.8030712,-73.9403209,traffic_signals,4,,POINT (-73.9403209 40.8030712)
42445189,40.8024528,-73.9388372,traffic_signals,4,,POINT (-73.9388372 40.8024528)
42445196,40.8017666,-73.9372351,traffic_signals,4,,POINT (-73.9372351 40.8017666)
42445215,40.8051841,-73.9472816,traffic_signals,4,,POINT (-73.9472816 40.8051841)
42445219,40.8082223,-73.9544988,traffic_signals,4,,POINT (-73.9544988 40.8082223)
42445225,40.7717837,-73.9675292,traffic_signals,3,,POINT (-73.9675292 40.7717837)
42445227,40.7711054,-73.9659285,traffic_signals,4,,POINT (-73.9659285 40.7711054)
42445230,40.770387,-73.9642066,traffic_signals,4,,POINT (-73.9642066 40.770387)
42445232,40.7697511,-73.9627039,traffic_signals,4,,POINT (-73.9627039 40.7697511)
42445236,40.7690777,-73.9611072,traffic_signals,4,,POINT (-73.9611072 40.7690777)
42445247,40.7671313,-73.9564821,traffic_signals,4,,POINT (-73.9564821 40.7671313)
42445256,40.7891818,-73.9527422,traffic_signals,3,,POINT (-73.9527422 40.7891818)
42445258,40.7884393,-73.9510061,,3,,POINT (-73.9510061 40.7884393)
42445259,40.7878098,-73.949529,traffic_signals,4,,POINT (-73.949529 40.7878098)
42445263,40.785172,-73.9433191,traffic_signals,4,,POINT (-73.9433191 40.785172)
42445286,40.7155474,-74.0166469,crossing,2,,POINT (-74.0166469 40.7155474)
42445291,40.7176755,-74.0157766,,3,,POINT (-74.0157766 40.7176755)
42445310,40.7495921,-74.0027848,traffic_signals,4,,POINT (-74.0027848 40.7495921)
42445314,40.7517211,-74.0078208,traffic_signals,4,,POINT (-74.0078208 40.7517211)
42445356,40.7154325,-74.007533,traffic_signals,4,,POINT (-74.007533 40.7154325)
42445357,40.716029,-74.0088423,traffic_signals,4,,POINT (-74.0088423 40.716029)
42445365,40.7477705,-73.9829612,traffic_signals,4,,POINT (-73.9829612 40.7477705)
42445374,40.7463997,-73.9797283,traffic_signals,4,,POINT (-73.9797283 40.7463997)
42445378,40.7457347,-73.9781161,traffic_signals,4,,POINT (-73.9781161 40.7457347)
42445382,40.7454012,-73.9773346,traffic_signals,3,,POINT (-73.9773346 40.7454012)
42445387,40.7445022,-73.9752025,traffic_signals,3,,POINT (-73.9752025 40.7445022)
42445390,40.7437863,-73.973508,traffic_signals,4,,POINT (-73.973508 40.7437863)
42445392,40.7431778,-73.9720697,traffic_signals,4,,POINT (-73.9720697 40.7431778)
42445404,40.7452501,-73.984794,traffic_signals,4,,POINT (-73.984794 40.7452501)
42445409,40.7445433,-73.9831115,traffic_signals,4,,POINT (-73.9831115 40.7445433)
42445413,40.7432118,-73.9799582,traffic_signals,4,,POINT (-73.9799582 40.7432118)
42445417,40.7412737,-73.9753382,traffic_signals,4,,POINT (-73.9753382 40.7412737)
42445426,40.7947105,-73.936353,traffic_signals,3,,POINT (-73.936353 40.7947105)
42445466,40.7155879,-74.0030368,traffic_signals,4,,POINT (-74.0030368 40.7155879)
42445474,40.7161929,-74.0025781,traffic_signals,4,,POINT (-74.0025781 40.7161929)
42445479,40.7167336,-74.0021044,traffic_signals,3,,POINT (-74.0021044 40.7167336)
42445481,40.7173003,-74.0015648,traffic_signals,4,,POINT (-74.0015648 40.7173003)
42445484,40.717932,-74.000988,traffic_signals,4,,POINT (-74.000988 40.717932)
42445489,40.7200529,-73.9990418,traffic_signals,4,,POINT (-73.9990418 40.7200529)
42445498,40.723686,-73.996476,traffic_signals,4,,POINT (-73.996476 40.723686)
42445511,40.7251518,-73.9952749,traffic_signals,4,,POINT (-73.9952749 40.7251518)
42445520,40.72664,-73.994129,traffic_signals,4,,POINT (-73.994129 40.72664)
42445534,40.727867,-73.993147,traffic_signals,4,,POINT (-73.993147 40.727867)
42445543,40.730046,-73.991121,traffic_signals,4,,POINT (-73.991121 40.730046)
42445548,40.730615,-73.990646,traffic_signals,4,,POINT (-73.990646 40.730615)
42445558,40.7305518,-73.9904901,traffic_signals,4,,POINT (-73.9904901 40.7305518)
42445561,40.8602477,-73.9187061,turning_circle,1,,POINT (-73.9187061 40.8602477)
42445562,40.8615285,-73.9178704,,1,,POINT (-73.9178704 40.8615285)
42445563,40.8620485,-73.9172236,,1,,POINT (-73.9172236 40.8620485)
42445574,40.726435,-74.005658,traffic_signals,5,,POINT (-74.005658 40.726435)
42445578,40.877355,-73.910607,,3,,POINT (-73.910607 40.877355)
42445585,40.8140424,-73.936692,,3,,POINT (-73.936692 40.8140424)
42445587,40.8153746,-73.9398384,traffic_signals,4,,POINT (-73.9398384 40.8153746)
42445603,40.7169743,-73.9944553,traffic_signals,3,,POINT (-73.9944553 40.7169743)
42445606,40.7176001,-73.9963251,traffic_signals,4,,POINT (-73.9963251 40.7176001)
42445612,40.7184427,-73.9987539,traffic_signals,4,,POINT (-73.9987539 40.7184427)
42445617,40.7155607,-73.9897482,traffic_signals,3,,POINT (-73.9897482 40.7155607)
42445620,40.7160318,-73.9913119,,4,,POINT (-73.9913119 40.7160318)
42445630,40.7144648,-73.9816369,traffic_signals,3,,POINT (-73.9816369 40.7144648)
42445634,40.8624268,-73.9225094,traffic_signals,3,,POINT (-73.9225094 40.8624268)
42445635,40.863416,-73.923137,traffic_signals,4,,POINT (-73.923137 40.863416)
42445637,40.867133,-73.925514,,3,,POINT (-73.925514 40.867133)
42445640,40.867769,-73.925919,traffic_signals,3,,POINT (-73.925919 40.867769)
42445644,40.8606861,-73.9216811,,3,,POINT (-73.9216811 40.8606861)
42445649,40.7515813,-73.9822757,traffic_signals,4,,POINT (-73.9822757 40.7515813)
42445651,40.7509069,-73.9806768,traffic_signals,4,,POINT (-73.9806768 40.7509069)
42445653,40.750187,-73.9789649,traffic_signals,4,,POINT (-73.9789649 40.750187)
42445656,40.7495392,-73.9774292,traffic_signals,4,,POINT (-73.9774292 40.7495392)
42445661,40.7488692,-73.975839,traffic_signals,4,,POINT (-73.975839 40.7488692)
42445664,40.7485037,-73.9749714,traffic_signals,4,,POINT (-73.9749714 40.7485037)
42445666,40.7475701,-73.9727421,traffic_signals,4,,POINT (-73.9727421 40.7475701)
42445667,40.7469293,-73.9712165,traffic_signals,3,,POINT (-73.9712165 40.7469293)
42445672,40.850694,-73.927477,,3,,POINT (-73.927477 40.850694)
42445675,40.851793,-73.930101,traffic_signals,4,,POINT (-73.930101 40.851793)
42445680,40.852898,-73.932725,traffic_signals,3,,POINT (-73.932725 40.852898)
42445689,40.853479,-73.935133,stop,4,,POINT (-73.935133 40.853479)
42445700,40.7196981,-74.0059645,,3,,POINT (-74.0059645 40.7196981)
42445702,40.7197847,-74.0068153,traffic_signals,4,,POINT (-74.0068153 40.7197847)
42445731,40.7828325,-73.9594602,traffic_signals,3,,POINT (-73.9594602 40.7828325)
42445733,40.7821666,-73.9578583,traffic_signals,4,,POINT (-73.9578583 40.7821666)
42445736,40.7814517,-73.956168,traffic_signals,4,,POINT (-73.956168 40.7814517)
42445738,40.7808061,-73.9546344,traffic_signals,4,,POINT (-73.9546344 40.7808061)
42445740,40.7801285,-73.9530275,traffic_signals,4,,POINT (-73.9530275 40.7801285)
42445748,40.7781772,-73.9484255,traffic_signals,4,,POINT (-73.9484255 40.7781772)
42445757,40.776257,-73.9438474,traffic_signals,3,,POINT (-73.9438474 40.776257)
42445766,40.742834,-74.007705,traffic_signals,4,,POINT (-74.007705 40.742834)
42445769,40.7431586,-74.0085326,traffic_signals,4,,POINT (-74.0085326 40.7431586)
42445773,40.867026,-73.917044,traffic_signals,3,,POINT (-73.917044 40.867026)
42445804,40.7497536,-73.9699431,,3,,POINT (-73.9699431 40.7497536)
42445817,40.7935411,-73.9472775,traffic_signals,4,,POINT (-73.9472775 40.7935411)
42445823,40.79293,-73.9457883,traffic_signals,4,,POINT (-73.9457883 40.79293)
42445840,40.7949631,-73.9506082,traffic_signals,3,,POINT (-73.9506082 40.7949631)
42445843,40.7942835,-73.9490156,traffic_signals,3,,POINT (-73.9490156 40.7942835)
42445867,40.7408817,-73.987985,traffic_signals,3,,POINT (-73.987985 40.7408817)
42445879,40.742157,-73.9870446,traffic_signals,3,,POINT (-73.9870446 40.742157)
42445885,40.7433908,-73.9861457,traffic_signals,4,,POINT (-73.9861457 40.7433908)
42445888,40.7440046,-73.9856985,traffic_signals,4,,POINT (-73.9856985 40.7440046)
42445896,40.7458588,-73.9843457,traffic_signals,4,,POINT (-73.9843457 40.7458588)
42445899,40.7464825,-73.9838914,traffic_signals,4,,POINT (-73.9838914 40.7464825)
42445903,40.7471011,-73.9834426,traffic_signals,4,,POINT (-73.9834426 40.7471011)
42445908,40.7490542,-73.9820215,traffic_signals,4,,POINT (-73.9820215 40.7490542)
42445909,40.7496645,-73.9815704,traffic_signals,4,,POINT (-73.9815704 40.7496645)
42445910,40.7502832,-73.9811233,traffic_signals,4,,POINT (-73.9811233 40.7502832)
42445914,40.7515286,-73.9802259,traffic_signals,4,,POINT (-73.9802259 40.7515286)
42445916,40.7528125,-73.9792873,traffic_signals,4,,POINT (-73.9792873 40.7528125)
42445917,40.7534863,-73.9787764,traffic_signals,4,,POINT (-73.9787764 40.7534863)
42445920,40.754099,-73.9783295,traffic_signals,4,,POINT (-73.9783295 40.754099)
42445924,40.7559868,-73.9769642,traffic_signals,4,,POINT (-73.9769642 40.7559868)
42445926,40.7566036,-73.976512,traffic_signals,4,,POINT (-73.976512 40.7566036)
42445928,40.7578582,-73.975593,traffic_signals,4,,POINT (-73.975593 40.7578582)
42445930,40.7591136,-73.9746825,traffic_signals,4,,POINT (-73.9746825 40.7591136)
42445936,40.7603711,-73.9737664,traffic_signals,4,,POINT (-73.9737664 40.7603711)
42445941,40.7609986,-73.9733102,traffic_signals,4,,POINT (-73.9733102 40.7609986)
42445947,40.7629713,-73.9718668,traffic_signals,4,,POINT (-73.9718668 40.7629713)
42445950,40.7635873,-73.9714224,traffic_signals,4,,POINT (-73.9714224 40.7635873)
42445953,40.7642357,-73.9709527,traffic_signals,4,,POINT (-73.9709527 40.7642357)
42445961,40.7654664,-73.9700424,traffic_signals,4,,POINT (-73.9700424 40.7654664)
42445972,40.7673574,-73.9686619,traffic_signals,4,,POINT (-73.9686619 40.7673574)
42445976,40.7679741,-73.9682111,traffic_signals,4,,POINT (-73.9682111 40.7679741)
42445994,40.7698511,-73.9668519,traffic_signals,4,,POINT (-73.9668519 40.7698511)
42446013,40.7743793,-73.9635603,traffic_signals,4,,POINT (-73.9635603 40.7743793)
42446016,40.7750204,-73.9630908,traffic_signals,4,,POINT (-73.9630908 40.7750204)
42446021,40.7763336,-73.9621347,traffic_signals,4,,POINT (-73.9621347 40.7763336)
42446026,40.7776355,-73.9611664,traffic_signals,4,,POINT (-73.9611664 40.7776355)
